b1,1CC rate,2CC rate,Game 1 rate,strat_space,transition,strat
1.14,0.033560164043275595,0.037759308256395833,0.3879487840524123,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.2800000000000002,0.04073513566531283,0.033099810852952126,0.4071867950181213,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.4200000000000004,0.05539403682140728,0.032739211409398464,0.4177804980457715,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.5600000000000005,0.0746142351415833,0.03298273628079425,0.4339356582215361,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.7000000000000006,0.15752237633319527,0.032491869143739034,0.5011832670151418,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.8400000000000007,0.6386550756334286,0.016428099124017197,0.7880059732415943,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.9800000000000009,0.7789500898077945,0.012795334094887994,0.8721889214716058,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.120000000000001,0.73309561563641,0.01542638467346394,0.84467332642892,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.2600000000000007,0.8628817057751936,0.008952414884735846,0.9172632456552,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.400000000000001,0.9215839711289416,0.00568177550024674,0.9588856736032848,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.5400000000000014,0.9372159021505294,0.0038795542379519697,0.9617622077222192,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.680000000000001,0.9769891939405916,0.003089214615674437,0.9866089331219566,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.8200000000000016,0.9827672863700644,0.0018459977961325239,0.9882005408257972,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.9600000000000017,0.9675969558804904,0.0027279506931362444,0.9848055390403156,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
3.100000000000002,0.977491025166738,0.0037565348708064367,0.9860502737098386,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.0,0.017330252177974025,0.031630189305036034,0.3488334894093335,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.14,0.03152598045014962,0.03337176978674098,0.373257103215412,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.2800000000000002,0.043191438231298965,0.03143265551120945,0.4060882273516607,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.4200000000000004,0.057308541558215575,0.037194198391726205,0.4241731802516814,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.5600000000000005,0.06887969398227102,0.032593159051266266,0.44266890184754737,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.7000000000000006,0.16343218589626307,0.03076402788885543,0.5089135595716279,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.8400000000000007,0.7076609913110511,0.01444192438041426,0.8327785312281442,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.9800000000000009,0.7997362596554538,0.011873545894835705,0.8773185356825755,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.120000000000001,0.8356900714119878,0.008345239748972258,0.9030113551607968,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.2600000000000007,0.7911978927820261,0.011640885152115315,0.8859138544338324,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.400000000000001,0.9220931734983776,0.005188837993732471,0.949722570564392,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.5400000000000014,0.9731756514697504,0.002648455493936475,0.9819836276013948,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.680000000000001,0.9791357446314034,0.003033995853745168,0.9894904885831526,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.8200000000000016,0.960567249641933,0.0038565889754882603,0.9761548735269464,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.9600000000000017,0.9811778081782074,0.0025873174446858463,0.9888043672129628,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
3.100000000000002,0.9883704714709804,0.002519783979505139,0.9936130302504412,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.0,0.02220817342894478,0.03630967441929285,0.3395378751800551,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.14,0.03296403605169701,0.0369904506009978,0.35500759852843033,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.2800000000000002,0.04401957626112985,0.03614918677631622,0.3761628066815697,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.4200000000000004,0.0531237378534872,0.036004146509597934,0.40039129296911424,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.5600000000000005,0.06604717995972559,0.03302167654230638,0.4591384546657163,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.7000000000000006,0.15950276624561055,0.033229556546663035,0.4873625611095631,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.8400000000000007,0.6222640370443543,0.017740950072534036,0.7839080857843171,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.9800000000000009,0.7209529267584871,0.013451460780390058,0.8358958110841863,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.120000000000001,0.7559318506958441,0.013785017221573126,0.8583027534586626,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.2600000000000007,0.7870391372286767,0.011122340056925618,0.8804425695972847,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.400000000000001,0.9316040697113156,0.006081194618960489,0.9628286244011128,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.5400000000000014,0.972248290088886,0.003853049231324174,0.9825788094513344,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.680000000000001,0.9807384837090442,0.002503389991880219,0.9888989167423851,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.8200000000000016,0.9738328124151674,0.0023778806400087072,0.9867272614332404,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.9600000000000017,0.9704601103942796,0.003835668199444538,0.9825008904544144,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
3.100000000000002,0.971238445759484,0.002588602501131821,0.9819646678078872,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.0,0.020296839790148118,0.031961213118869736,0.34266678689989266,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.14,0.03183799737096884,0.03564522177120563,0.39496956433218666,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.2800000000000002,0.0395441336818638,0.040014908603430224,0.4039211289318853,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.4200000000000004,0.05774231326651918,0.03530066206211722,0.4245260555469929,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.5600000000000005,0.08050172856446869,0.03427794403276574,0.4459244126904679,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.7000000000000006,0.149871676241898,0.033180138509622696,0.4830194498944408,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.8400000000000007,0.6403438305849273,0.017340803489196057,0.7914501726006159,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
1.9800000000000009,0.6779895359760671,0.014774362918224275,0.8171199936651956,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.120000000000001,0.6850173952182286,0.014933172035693975,0.8213197096175718,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.2600000000000007,0.8750634918076413,0.008605418538752272,0.928457106723438,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.400000000000001,0.9349841835324786,0.00515732877548365,0.9620742150600432,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.5400000000000014,0.9366728321261948,0.005159688128849592,0.961056866319808,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.680000000000001,0.9840468599667684,0.002076872681233261,0.989684320628976,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.8200000000000016,0.9688655434419186,0.004785619872551268,0.9817432673539338,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
2.9600000000000017,0.95165085180597,0.0024226390895618513,0.987103744312326,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
3.100000000000002,0.985009806978558,0.002577767873343149,0.9910405280525326,S_16,EqualSay_G2_Default,S_16_EqualSay_G2_Default
